0901,ursaluna,ground,normal
0901,ursaluna,ground,normal
0902,basculegion,water,ghost
0902,basculegion,water,ghost
0903,sneasler,fighting,poison
0904,overqwil,dark,poison
0905,enamorus,fairy,flying
0905,enamorus,fairy,flying
0906,sprigatito,grass,
0907,floragato,grass,
0908,meowscarada,grass,dark
0909,fuecoco,fire,
0910,crocalor,fire,
0911,skeledirge,fire,ghost
0912,quaxly,water,
0913,quaxwell,water,
0914,quaquaval,water,fighting
0915,lechonk,normal,
0916,oinkologne,normal,
0916,oinkologne,normal,
0917,tarountula,bug,
0918,spidops,bug,
0919,nymble,bug,
0920,lokix,bug,dark
0921,pawmi,electric,
0922,pawmo,electric,fighting
0923,pawmot,electric,fighting
0924,tandemaus,normal,
0925,maushold,normal,
0925,maushold,normal,
0926,fidough,fairy,
0927,dachsbun,fairy,
0928,smoliv,grass,normal
0929,dolliv,grass,normal
0930,arboliva,grass,normal
0931,squawkabilly,normal,flying
0931,squawkabilly,normal,flying
0931,squawkabilly,normal,flying
0931,squawkabilly,normal,flying
0932,nacli,rock,
0933,naclstack,rock,
0934,garganacl,rock,
0935,charcadet,fire,
0936,armarouge,fire,psychic
0937,ceruledge,fire,ghost
0938,tadbulb,electric,
0939,bellibolt,electric,
0940,wattrel,electric,flying
0941,kilowattrel,electric,flying
0942,maschiff,dark,
0943,mabosstiff,dark,
0944,shroodle,poison,normal
0945,grafaiai,poison,normal
0946,bramblin,grass,ghost
0947,brambleghast,grass,ghost
0948,toedscool,ground,grass
0949,toedscruel,ground,grass
0950,klawf,rock,
0951,capsakid,grass,
0952,scovillain,grass,fire
0953,rellor,bug,
0954,rabsca,bug,psychic
0955,flittle,psychic,
0956,espathra,psychic,
0957,tinkatink,fairy,steel
0958,tinkatuff,fairy,steel
0959,tinkaton,fairy,steel
0960,wiglett,water,
0961,wugtrio,water,
0962,bombirdier,flying,dark
0963,finizen,water,
0964,palafin,water,
0964,palafin,water,
0965,varoom,steel,poison
0966,revavroom,steel,poison
0967,cyclizar,dragon,normal
0968,orthworm,steel,
0969,glimmet,rock,poison
0970,glimmora,rock,poison
0971,greavard,ghost,
0972,houndstone,ghost,
0973,flamigo,flying,fighting
0974,cetoddle,ice,
0975,cetitan,ice,
0976,veluza,water,psychic
0977,dondozo,water,
0978,tatsugiri,dragon,water
0978,tatsugiri,dragon,water
0978,tatsugiri,dragon,water
0979,annihilape,fighting,ghost
0980,clodsire,poison,ground
0981,farigiraf,normal,psychic
0982,dudunsparce,normal,
0982,dudunsparce,normal,
0983,kingambit,dark,steel
0984,great,ground,fighting
0985,scream,fairy,psychic
0986,brute,grass,dark
0987,flutter,ghost,fairy
0988,slither,bug,fighting
0989,sandy,electric,ground
0990,iron,ground,steel
0991,iron,ice,water
0992,iron,fighting,electric
0993,iron,dark,flying
0994,iron,fire,poison
0995,iron,rock,electric
0996,frigibax,dragon,ice
0997,arctibax,dragon,ice
0998,baxcalibur,dragon,ice
0999,gimmighoul,ghost,
0999,gimmighoul,ghost,
1000,gholdengo,steel,ghost
1001,wo,dark,grass
1002,chien,dark,ice
1003,ting,dark,ground
1004,chi,dark,fire
1005,roaring,dragon,dark
1006,iron,fairy,fighting
1007,koraidon,fighting,dragon
1008,miraidon,electric,dragon
1009,walking,water,dragon
1010,iron,grass,psychic
1011,dipplin,grass,dragon
1012,poltchageist,grass,ghost
1013,sinistcha,grass,ghost
1014,okidogi,poison,fighting
1015,munkidori,poison,psychic
1016,fezandipiti,poison,fairy
1017,ogerpon,grass,
1018,archaludon,steel,dragon
1019,hydrapple,grass,dragon
1020,gouging,fire,dragon
1021,raging,electric,dragon
1022,iron,rock,psychic
1023,iron,steel,psychic
1024,terapagos,normal,
